epoch,avg_train_loss,avg_val_loss,avg_val_corr,run,lstm_attn,lstm_bidirectional,lstm_hiddensize,lstm_dropout,lstm_layers,elmo_layer,bert_layer,bert_large,embedding
0,1.1587295118719338,0.3872560955584049,0.6174982136936913,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
1,0.5634996553882956,0.4464882664382458,0.6674622905765715,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
2,0.38054806664586066,0.45561353862285614,0.6769590579027512,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
3,0.22887234650552274,0.471651466190815,0.6713584000607491,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
4,0.15704629011452198,0.46008889749646187,0.6691750106290585,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
5,0.1069794412702322,0.48168830797076223,0.6726346634253163,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
6,0.0774905099766329,0.4915140926837921,0.6763993860335318,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
7,0.05737179000861943,0.46776118576526643,0.6715544148942678,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
8,0.04999211969552562,0.46973684430122375,0.6801674470431132,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
9,0.04057785826735198,0.4726827785372734,0.6821981153572672,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
10,0.03484132783487439,0.4722042828798294,0.6827064951942756,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
11,0.030376489722402766,0.4808551430702209,0.6850521246194491,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
12,0.027058772515738384,0.4781200259923935,0.6854627198537344,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
13,0.02547017105680425,0.4754287272691727,0.6897261933603016,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
14,0.024513667973224074,0.48027745857834814,0.6837650072845229,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
15,0.024421656143385918,0.4764616057276726,0.6876844939580361,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
16,0.022948432702105493,0.46083706319332124,0.6849140629290693,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
17,0.021706661029020323,0.48233904093503954,0.6871091944625647,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
18,0.02033490546455141,0.46987524181604384,0.6907615502188812,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
19,0.019871776149375363,0.46944787427783014,0.6883898184030103,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
20,0.01973952632106375,0.47058144211769104,0.6922123023520212,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
21,0.01994150802202057,0.46701951026916505,0.6890779775496663,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
22,0.019758250383893027,0.4790155656635761,0.6900614335642398,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
23,0.019188258796930313,0.4668923757970333,0.6882594083843974,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
24,0.018552304754848592,0.4648311771452427,0.6952461872928021,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
25,0.01795911271183286,0.4662255622446537,0.6922686684977283,bert_lstm_context,False,True,800,0.1,2,-1,11,False,bert
