epoch,avg_train_loss,avg_val_loss,avg_val_corr,run,lstm_attn,lstm_bidirectional,lstm_hiddensize,lstm_dropout,lstm_layers,elmo_layer,bert_layer,bert_large,embedding
0,1.213577539473772,0.30231877118349076,0.17228320891033916,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
1,1.1933152586221696,0.3006537966430187,0.1789358161717433,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
2,1.1736154612153769,0.30734331384301183,0.23963734102719858,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
3,1.1591031081974505,0.30854717940092086,0.21187823666572458,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
4,1.1333120334893465,0.32041282653808595,0.2510329047438541,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
5,1.1040035046637058,0.37323181331157684,0.24561001738004,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
6,1.100745816528797,0.33717141672968864,0.2777847645253318,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
7,1.0730041243135928,0.3469390518963337,0.2984398401037207,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
8,1.0245050456374885,0.3548790872097015,0.3445917852113879,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
9,0.9538572043180465,0.35802929624915125,0.4182176210306009,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
10,0.9097419712692499,0.3686046041548252,0.47557958602226175,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
11,0.7842114677652716,0.412105680257082,0.5503617967611614,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
12,0.6977402422577142,0.39507764354348185,0.5694022233595076,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
13,0.6447598682716489,0.409833400696516,0.5945536980002414,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
14,0.5950978722423315,0.44540685787796974,0.598481073215572,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
15,0.5380357999354601,0.4603210620582104,0.6238914627592459,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
16,0.48246450200676916,0.4524491474032402,0.6216688483083825,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
17,0.4277202941477299,0.4578247979283333,0.6231903787719117,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
18,0.3948436861857772,0.46958601772785186,0.6118415648661302,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
19,0.37423844942823054,0.4703454539179802,0.6212846101111553,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
20,0.33355314154177906,0.5055027067661285,0.6179019820659662,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
21,0.2970331562682986,0.47887554913759234,0.6055132341049717,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
22,0.2704000864177942,0.47780729085206985,0.6084900178152501,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
23,0.24243371081538498,0.49176071137189864,0.6062030477638172,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
24,0.2264854672830552,0.48032977283000944,0.6074772113749418,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
25,0.18189102606847882,0.48113097101449964,0.60785924649696,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
26,0.15970957451499998,0.5065236061811447,0.6172944321676072,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
27,0.13502775733359157,0.5058971449732781,0.6005522306869985,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
28,0.11886407949496061,0.5029657527804374,0.59818405863934,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
29,0.10804190030321478,0.5175834864377975,0.5966077040931473,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
30,0.10305298464372754,0.48791721984744074,0.606097515206762,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
31,0.08738031690008938,0.5136854156851769,0.59718117630016,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
32,0.08007981004193425,0.5148224398493767,0.5889831422206351,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
33,0.07106273495592177,0.5161733612418175,0.608300798909317,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
34,0.06125716776587069,0.5111663043498993,0.599530494871227,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
35,0.054511672107037154,0.5166309982538223,0.6045255294182783,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
36,0.04846517968690023,0.5126010313630104,0.5929742051716866,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
37,0.04614869696088135,0.5223515391349792,0.6075552509371034,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
38,0.04199073442723602,0.5179099693894387,0.5981645789281883,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
39,0.039678312279284,0.5122683018445968,0.6043249338154965,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
40,0.037624798982869835,0.5074243888258934,0.6038902715727655,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
41,0.03552011601859704,0.5276114240288734,0.5978615273427883,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
42,0.03818614081246778,0.5194451972842217,0.5997224686940498,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
43,0.03409558362327516,0.5046692132949829,0.5980732129880052,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
44,0.02892608781112358,0.5167711190879345,0.6055130261177549,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
45,0.030838867370039224,0.5085027508437634,0.5945418251290628,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
46,0.03505995254963636,0.5276767238974571,0.6146000898505919,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
47,0.031048713077325374,0.5186407953500748,0.6146033186155337,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
48,0.029250439623137937,0.5186899587512016,0.6120199562970114,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
49,0.027170241685234943,0.5158799566328526,0.6091109058985908,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
50,0.02679081617970951,0.5100360333919525,0.605777225338862,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
51,0.02318566881585866,0.49788666516542435,0.6058168229462166,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
52,0.024736374255735428,0.5191960141062737,0.6088141830928826,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
53,0.022669996926561,0.5008015051484108,0.6102257315361663,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
54,0.022062822445877827,0.5028901398181915,0.6107517114083517,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
55,0.022054877458140255,0.5073246695101261,0.6024682509731504,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
56,0.022015707584796474,0.5123546257615089,0.6088201651319003,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
57,0.021433787880232556,0.5112145408987999,0.6060981077141089,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
58,0.020950839889701457,0.5020772516727448,0.6118755454118417,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
59,0.021453469936386683,0.5119606740772724,0.6106575297376207,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
60,0.019459918403299525,0.5143786743283272,0.6158320364012165,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
61,0.018703913883655332,0.5050228416919709,0.6174537641387523,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
62,0.01903118722839281,0.5199947789311409,0.6079539281549137,glove_lstm_attn_context,True,True,400,0.3,2,-1,-1,False,glove
