epoch,avg_train_loss,avg_val_loss,avg_val_corr,run,lstm_attn,lstm_bidirectional,lstm_hiddensize,lstm_dropout,lstm_layers,elmo_layer,bert_layer,bert_large,embedding
0,1.1668733032420278,0.39588978961110116,0.6535510136451778,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
1,0.49355820547789336,0.4375514224171638,0.7065630581834779,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
2,0.29598872512578966,0.47013805657625196,0.7102819098062454,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
3,0.17652508802711964,0.5114902481436729,0.704164802068442,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
4,0.11631626198068261,0.4755587577819824,0.7084017867630527,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
5,0.08075241656042635,0.48095519542694093,0.7074841227864174,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
6,0.0625654376577586,0.4842633992433548,0.718754735207496,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
7,0.043074294459074736,0.46406414806842805,0.7182412679854517,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
8,0.03438763949088752,0.4796626254916191,0.7235014814469021,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
9,0.03124100686982274,0.4745901748538017,0.7210929006427991,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
10,0.027447873377241194,0.4700683631002903,0.7227378052204542,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
11,0.025748062692582608,0.47027513161301615,0.7258356854100987,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
12,0.02526913079782389,0.46569829508662225,0.7206119896845623,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
13,0.02361707126838155,0.47729051411151885,0.7224016648886288,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
14,0.02256401321501471,0.47492185086011884,0.7267843527884771,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
15,0.02059193823079113,0.47646497562527657,0.7268186567272179,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
16,0.020187415688997134,0.47630166336894036,0.7306840425481178,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
17,0.019704928190913053,0.4764156430959702,0.7228835612391731,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
18,0.020374852884560823,0.4806558981537819,0.7225945113074382,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
19,0.021611847638268955,0.4773600809276104,0.7275793783273128,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
20,0.02007293628412299,0.47132757529616354,0.7256659020462007,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
21,0.01981802609807346,0.4719975382089615,0.7279292616311999,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
22,0.01931785645429045,0.463775098323822,0.7274434278966675,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
23,0.019386428970028645,0.4741800606250763,0.727732674620008,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
24,0.017766774393385275,0.48238883465528487,0.7299746023690246,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
25,0.018294062372297047,0.4749192625284195,0.7299540565175515,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
26,0.017415664915461093,0.4825232304632664,0.7300555598978089,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
27,0.017154990599374288,0.47275749742984774,0.7304440168863712,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
28,0.016564000182552264,0.4769886747002602,0.731491448330967,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
29,0.0167145522282226,0.4766455955803394,0.7323779240063957,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
30,0.01568835313373711,0.4802945971488953,0.7303878121154708,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
31,0.015563749047578313,0.4624411538243294,0.7287913754623566,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
32,0.01535790876368992,0.4719213493168354,0.7310045544893378,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
33,0.015114064977387898,0.46610033959150315,0.7313583006455063,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
34,0.015888852407806554,0.4640634164214134,0.7341565049579063,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
35,0.015719943717704153,0.4770132087171078,0.7329615046816124,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
36,0.01578109138645232,0.4811778262257576,0.7300701329385051,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
37,0.015490943650365806,0.4748667493462563,0.733415025038491,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
38,0.01472889337601373,0.47107031717896464,0.7364017595014138,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
39,0.014673761097947135,0.476367012411356,0.7356674234969773,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
40,0.014700333678047173,0.4675812885165215,0.7335037190763278,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
41,0.0141975788937998,0.4642515018582344,0.7358259237753353,bert_large_lstm_context,False,True,800,0.1,2,-1,18,True,bert_large
